track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
1FE3Cf3SUdxJkFGrdYpqQT,Jack Wins;Joe Stone,Light Up My Life,Light Up My Life,58,144590,False,0.613,0.874,4,-5.912,0,0.262,0.0173,0.0,0.839,0.392,121.995,4,groove
6LRmV5GZUjKLgxi7lBWriQ,Five Finger Death Punch,The Way of the Fist,The Bleeding,54,268666,True,0.322,0.812,0,-5.568,0,0.0505,0.00149,0.0,0.0986,0.124,159.933,4,groove
4G2GSsAneHpcG5J8cKGXyw,Five Finger Death Punch,American Capitalist (Deluxe),Remember Everything,54,278813,True,0.368,0.824,1,-4.07,0,0.0401,0.00943,0.0,0.11,0.12,161.974,4,groove
40gGeC397vLmz4eETZDSrG,Five Finger Death Punch,AfterLife,AfterLife,65,243560,True,0.472,0.989,6,-4.214,0,0.0597,0.000655,4.87e-06,0.341,0.327,93.985,4,groove
3kEh9TMdS1HZACClTCP7jp,Gorgon City;EVAN GIIA;Snakehips,Olympia (Remixes),Burning - Snakehips Remix,56,179080,False,0.654,0.876,8,-4.6,0,0.0673,0.0223,0.00345,0.0844,0.466,123.899,4,groove
0dSTbC1TcahlWOZV5C5OhI,Jethro Heston;Max Marshall,Cut Me Loose (Edit),Cut Me Loose - Edit,62,202128,False,0.416,0.802,11,-4.221,1,0.0471,0.0225,0.0541,0.039,0.739,121.967,4,groove
28KKvFNDjBSUFNSxsdlBzw,Colour Castle;Ruby Turner;Blake Leisurely,Chasing Love (Blake Leisurely Remix),Chasing Love (Blake Leisurely Remix),19,213329,False,0.576,0.948,6,-5.484,0,0.047,0.033,0.838,0.344,0.738,126.009,4,groove
4KgipXGSA2OQrxnHsBt9ei,Housenick;Paul Lock,Take My Hand,Take My Hand - Paul Lock Remix,42,282157,False,0.662,0.71,5,-5.437,0,0.0323,0.0789,0.139,0.322,0.657,121.018,4,groove
19lT0l1OBkLtWI5iE5zORl,Chris Lorenzo;Vintage Culture;High Jinx,California Dreamin’ (feat. High Jinx) (Vintage Culture Remix),California Dreamin’ (feat. High Jinx) (Vintage Culture Remix),58,183750,False,0.674,0.778,1,-5.341,1,0.0356,0.00123,0.224,0.0955,0.13,128.042,4,groove
5bNzQ3byxW0L94UToNg6wV,Cold Blood,Cold Blood,I Just Want to Make Love to You,27,312653,False,0.441,0.49,8,-12.033,1,0.0691,0.113,0.0118,0.131,0.654,94.644,4,groove
4Qv71lFPCObf7zol1uWCJb,Gorgon City;MK,There For You,There For You,56,186493,False,0.533,0.844,11,-5.04,0,0.0302,0.00529,8.91e-05,0.0722,0.712,123.971,4,groove
0XrhARPe6HnuXL6VuBUtEy,VetLove;Dimitris Athanasiou,For Ever,Forever - Dimitris Athanasiou Remix,39,338086,False,0.752,0.557,5,-9.056,0,0.0356,0.333,0.343,0.126,0.467,115.008,4,groove
7K7myvEifM0qZ4e7dnUAmn,Black Label Society,Mafia,In This River,52,235426,False,0.446,0.356,7,-8.857,1,0.0275,0.0929,1.63e-05,0.108,0.291,83.224,4,groove
3n3wsH09Hh6wGatQzopTJs,Dom Dolla;Clementine Douglas;Matt Guy,Miracle Maker (Matt Guy Remix),Miracle Maker - Matt Guy Remix,0,229428,False,0.78,0.929,10,-4.649,1,0.0619,0.177,0.14,0.213,0.484,130.03,4,groove
6IIOcnq93QAaKeRX1cs16v,James Hype;Craig David,No Drama (feat. Craig David),No Drama (feat. Craig David),57,153309,False,0.73,0.934,4,-3.995,1,0.078,0.168,2.56e-05,0.142,0.758,122.018,4,groove
73P5wYuZ1bsz0ZjsZiaSw2,Five Finger Death Punch,And Justice for None (Deluxe),Gone Away,54,275212,False,0.502,0.738,10,-7.57,1,0.0406,0.000377,4.53e-05,0.132,0.3,106.047,4,groove
4qRe7JlY6zvKzrzlXTugo6,Lamb of God,Ashes of the Wake (15th Anniversary),Ashes of the Wake,48,345410,False,0.208,0.974,7,-4.156,1,0.206,8.8e-05,0.842,0.183,0.0795,187.452,3,groove
4v3Iyw1DP578eRpoQPpcv9,Lamb of God;Megadeth;Dave Mustaine,Wake up Dead (feat. Dave Mustaine),Wake up Dead (feat. Dave Mustaine),50,223413,False,0.225,0.937,0,-4.596,1,0.124,9.51e-05,0.163,0.119,0.351,161.195,4,groove
3lwpE0SEaQV5DWNjqMtYEk,Five Finger Death Punch;Kenny Wayne Shepherd;Brantley Gilbert;Brian May,"Blue On Black (feat. Kenny Wayne Shepherd, Brantley Gilbert & Brian May)","Blue On Black (feat. Kenny Wayne Shepherd, Brantley Gilbert & Brian May)",56,274615,True,0.45,0.872,7,-4.91,1,0.0353,0.0018,1.61e-05,0.0833,0.396,156.059,4,groove
74EiM8EFm5saFo7Tgrdg3r,Five Finger Death Punch,Times Like These,Times Like These,59,209976,False,0.458,0.936,8,-4.278,0,0.0659,0.0105,0.0,0.134,0.6,73.956,4,groove
5s5EX3wF5jVMAWzZQWAqPB,Five Finger Death Punch,"The Wrong Side Of Heaven And The Righteous Side Of Hell, Volume 1 (Deluxe)",You,27,182316,True,0.563,0.981,4,-3.769,1,0.135,8.79e-05,0.0,0.141,0.426,136.001,4,groove
2V2ldMfYNetYjaM5ZjJQFO,Five Finger Death Punch,"The Wrong Side Of Heaven And The Righteous Side Of Hell, Volume 1 (Deluxe)",Watch You Bleed,27,223291,True,0.496,0.996,3,-4.403,1,0.144,1.08e-05,0.000449,0.422,0.246,130.003,4,groove
0VgtjIiWXKMxqtYnhHmQ8U,Chris Lake,Stay With Me,Stay With Me,50,224576,False,0.706,0.846,6,-5.475,1,0.04,0.00653,0.161,0.0908,0.241,123.994,4,groove
1tZC1ktebdhQSlhnFSetLk,Sonny Fodera;Vintage Culture;MKLA,Last Thought (feat. MKLA),Last Thought (feat. MKLA),53,238585,False,0.711,0.656,11,-8.262,0,0.0308,0.00762,0.398,0.121,0.0914,124.005,4,groove
4IoWprg6W4DxHjxm1Pi4KT,Sonny Fodera;Biscits,About You,About You,55,218500,False,0.566,0.868,3,-6.532,0,0.0487,0.00666,0.918,0.0669,0.611,125.984,4,groove
51lcM37Li2HOhk8F8kPwUv,Five Finger Death Punch,AfterLife,AfterLife,59,243560,True,0.473,0.989,6,-4.212,0,0.0597,0.000645,5.7e-06,0.342,0.327,93.988,4,groove
5TQxS54o7gw5KOxikHxnUi,Chris Lake;Solardo,Free Your Body,Free Your Body,54,269400,False,0.854,0.922,9,-7.037,1,0.071,0.0152,0.0295,0.0708,0.821,124.995,4,groove
3dhPpCQvw3kn7so6mkTbJ3,Tchami;Stacy Barthe,After Life (feat. Stacy Barthe),After Life (feat. Stacy Barthe),52,293333,False,0.604,0.903,0,-4.231,1,0.0449,0.000176,0.53,0.0586,0.078,125.989,4,groove
4bpI7WOnEjXDAnZtyvaX5A,Five Finger Death Punch,"The Wrong Side Of Heaven And The Righteous Side Of Hell, Volume 2",Cradle to the Grave,56,198067,True,0.516,0.989,4,-3.776,0,0.144,5.96e-05,0.0,0.12,0.134,95.013,4,groove
7L6qd9NzxXJxYzFktEWVo7,Frey,"Good Vibes Only Club, Vol. 2",Just a Lil Bit,0,307625,False,0.857,0.793,10,-4.19,0,0.0897,0.000793,0.897,0.0457,0.949,119.99,4,groove
35aYLuIWeFd7iM7rY3x5GB,Five Finger Death Punch,American Capitalist (Deluxe),Under and Over It,57,218133,True,0.468,0.996,11,-3.027,0,0.179,1.41e-05,0.0,0.26,0.094,75.978,4,groove
56jpdAh6I9kdq9aIuIqTG4,Five Finger Death Punch;Maria Brink,"The Wrong Side Of Heaven And The Righteous Side Of Hell, Volume 1 (Deluxe)",Anywhere But Here,26,225691,True,0.511,0.987,2,-4.031,1,0.0739,5.41e-05,0.0,0.136,0.29,138.018,4,groove
1pZwsIB2ogBnbjydoIHQnL,Five Finger Death Punch,AfterLife,Thanks For Asking,63,198780,False,0.626,0.828,11,-4.576,0,0.0277,0.00555,0.0,0.0683,0.697,100.037,4,groove
6FANeHrcPH8cDFUgty6jDS,M-22;Lorne,Think About Us (90's Club Mix),Think About Us - 90's Club Mix,56,194904,False,0.649,0.877,1,-5.983,1,0.0589,0.000633,0.0634,0.335,0.296,119.991,4,groove
78m5UWOYknIhhfOqemBtv9,Costa Mee;Pete Bellis & Tommy,Left Me In The Rain,Left Me In The Rain,37,345750,False,0.705,0.708,10,-7.816,0,0.0448,0.000488,0.7,0.346,0.331,118.009,4,groove
6kNEXB3Dkxi0S5XnK8OGOu,Alex Hobson;Betty Bloom,Satisfy Me,Satisfy Me,56,161320,False,0.754,0.711,4,-7.375,0,0.0853,0.0731,0.00383,0.13,0.626,124.993,4,groove
1ILi61AsfqMfUvxWpoJiuc,Lamb of God,Lamb of God,New Colossal Hate,44,270746,False,0.383,0.995,2,-3.222,1,0.217,1.09e-05,0.735,0.306,0.15,199.954,3,groove
3txlbadheKtYDsywClnjMU,James Hype;Pia Mia;PS1,Good Luck (PS1 Remix),Good Luck (feat. Pia Mia) - PS1 Remix,47,146669,False,0.669,0.896,5,-4.451,0,0.0471,0.00331,4.3e-06,0.299,0.355,125.961,4,groove
6e9XxzJeFkGnJyIU1mwW71,Black Label Society,Grimmest Hits,The Day That Heaven Had Gone Away,42,372633,False,0.3,0.512,2,-6.271,1,0.0278,0.368,0.00108,0.105,0.224,155.728,3,groove
3wtpfi6cOsvsgAv6O5KkuH,Mushroomhead,Superbuick,The Wrist,27,316252,True,0.223,0.933,1,-5.8,1,0.103,0.0577,0.812,0.26,0.245,186.052,4,groove
5W6JPtcMVsiHvFg9f9Oy5S,Matvey Emerson;Sistek;Mathew V,Upside Down,Upside Down,43,168750,True,0.779,0.631,9,-6.214,0,0.0635,0.279,0.000143,0.228,0.596,128.018,4,groove
30Ek6vDZ77PWTQS9HiV3xB,AC Slater;Chris Lorenzo;Wax Motif,Night Bass Remixed Vol. 1,Fly Kicks - Wax Motif Remix,55,278400,False,0.897,0.692,11,-4.985,0,0.0492,0.0187,0.728,0.0603,0.607,125.024,4,groove
2pDUQD1PCN7nYNay2G22Qy,Five Finger Death Punch,Wrong Side Of Heaven (Acoustic),Wrong Side Of Heaven - Acoustic,45,269787,True,0.412,0.608,11,-8.138,0,0.0308,0.219,0.0,0.126,0.429,149.786,4,groove
3QiokeqGnSusb9wbl7rtsV,Biscits;Everyone You Know,Play Me (feat. Everyone You Know),Play Me (feat. Everyone You Know),53,175250,False,0.816,0.739,4,-8.093,1,0.0605,0.0551,0.0373,0.108,0.496,127.993,4,groove
5GwPTFXjE3WLJevK6KLMyc,Lamb of God,Lamb of God,Gears,43,235111,False,0.515,0.997,2,-3.066,1,0.104,1.15e-05,0.715,0.287,0.129,135.004,4,groove
5SDMn2UoeWKQ7fSlAnxUb5,The Jimmy Castor Bunch,Dimension III,Whiter Shade Of Pale,24,200960,False,0.402,0.526,0,-10.866,1,0.0379,0.307,0.68,0.166,0.35,140.19,4,groove
22VW5d6k6HT0SQ8MUEXuDz,Five Finger Death Punch,American Capitalist (Deluxe),Coming Down,54,241226,True,0.31,0.991,1,-2.927,0,0.488,0.000619,0.0,0.11,0.187,76.372,4,groove
5PQ3KfvXm88J5h5mXJusPz,Lamb of God,Sacrament,Pathetic,47,271120,False,0.242,0.991,7,-2.781,1,0.136,1.02e-05,0.000272,0.239,0.126,103.41,4,groove
2tbMiz9p19QbSJlbHiMs2y,Five Finger Death Punch,American Capitalist (Deluxe),The Pride,55,203813,True,0.492,0.987,4,-3.398,1,0.122,8.96e-06,0.0,0.231,0.354,103.98,4,groove
3Q90tQQevxxirs4vcIcMkc,Five Finger Death Punch,AfterLife,All I Know,60,311876,False,0.486,0.911,2,-5.214,0,0.0566,0.00824,0.0,0.124,0.308,155.953,3,groove
4MMd6FQxaehQ0Rby5cBj5K,Corrosion Of Conformity,Wiseblood,Man or Ash,27,311573,False,0.376,0.922,1,-6.023,1,0.0542,6.71e-05,0.443,0.673,0.52,104.581,4,groove
3FvxsyTGbLZ88JiLGRMwd0,Nailbomb,Groove Metal Roots & Branches,Cockroaches,0,310493,False,0.221,0.861,7,-10.138,1,0.0678,0.000169,0.0113,0.345,0.287,186.401,4,groove
7IM73yy9leN8ftZsOVmVTO,Chris Lake,I Want You,I Want You,49,248006,False,0.776,0.883,11,-5.845,0,0.0712,0.00426,0.351,0.0571,0.676,125.008,4,groove
53xXTqz8QfadLsXbs411si,Lamb of God,Lamb of God,Resurrection Man,43,299557,False,0.337,0.977,7,-4.004,1,0.145,1.74e-05,0.528,0.0934,0.108,130.113,4,groove
1iqj7vNKGuT0AIGJ11Kojy,Lamb of God,Lamb of God,Checkmate,43,270508,False,0.524,0.994,2,-3.587,1,0.0712,3.65e-05,0.406,0.198,0.124,119.978,4,groove
0h8VX60lat4433GnbP6vQs,Five Finger Death Punch,A Decade Of Destruction,Gone Away,51,275212,False,0.505,0.76,10,-6.408,1,0.0414,0.000436,4.18e-05,0.139,0.244,106.058,4,groove
09HQvTyaNQhMaoRuUxddM2,Five Finger Death Punch,A Decade Of Destruction,The Bleeding,36,268666,True,0.322,0.812,0,-5.568,0,0.0505,0.00149,0.0,0.0986,0.124,159.933,4,groove
5f2uoq4GfpeViLcsP3FtES,Five Finger Death Punch,Got Your Six,My Nemesis,52,215871,False,0.437,0.97,1,-2.333,0,0.0771,2.87e-05,0.0,0.252,0.509,74.995,4,groove
6gq5YInoFxEUT13bzu9DyC,Lamb of God,Lamb of God (Deluxe Version),Ghost Shaped People,44,245948,True,0.235,0.988,2,-3.291,1,0.17,1.93e-05,0.814,0.158,0.194,171.599,4,groove
6xJTipZ3B2lewY9Mwa9UJH,Black Label Society,1919 Eternal,Bleed for Me,25,330480,False,0.526,0.866,10,-5.808,0,0.0926,0.00248,0.000515,0.283,0.29,121.011,4,groove
0LnnVrxjiXXFav6iMovso3,Mushroomhead,Mushroomhead,2nd Thoughts,26,221532,True,0.382,0.902,10,-10.149,0,0.067,0.000158,0.659,0.342,0.267,140.108,4,groove
6ZqWXWIh6yy2tfJwX0xnO3,J. Worra,Love Boy,Love Boy,43,156895,False,0.789,0.793,3,-7.868,0,0.109,0.0252,0.00132,0.194,0.78,123.972,4,groove
5mQgRG6duCYvw2p1cki0mW,Dennis Quin;Shermanology,Move Out Of My Way (Radio Edit),Move Out Of My Way - Radio Edit,50,180975,False,0.801,0.83,6,-7.13,1,0.049,0.000984,0.211,0.0958,0.396,123.019,4,groove
7n5pR9WvYzpShGsO7Jcm5s,Costa Mee;Pete Bellis & Tommy,Stay With Me,Stay With Me,34,284119,False,0.647,0.835,9,-4.539,0,0.0317,0.00848,0.046,0.12,0.433,120.016,4,groove
4qjvr0qMFUo26SxwC4VygS,Fear Factory,Digimortal,Linchpin,59,204853,False,0.693,0.871,0,-3.389,1,0.0844,0.00358,2.01e-05,0.11,0.533,111.989,4,groove
1AW7yQdxxSHoDU2Y1bqRnj,Jethro Heston;SJ Green,Spend Some Time,Spend Some Time,24,236047,False,0.694,0.742,11,-6.181,0,0.0451,0.00162,0.15,0.205,0.65,125.02,4,groove
3EgDukSjCRfvnLzN9EfFih,Mushroomhead,XX,Empty Spaces,25,111933,False,0.302,0.772,4,-4.145,1,0.0646,0.00342,0.922,0.437,0.27,106.396,4,groove
6HpkYZYWphUPzcFT0bUmvO,Topsy Crettz,Just A Moment,Just A Moment,38,196731,False,0.897,0.458,2,-10.331,1,0.0621,0.245,0.212,0.0449,0.151,122.008,4,groove
5E0gUkTKnFgJ7KmMMFEQrB,Matvey Emerson;Dante,Heal My Love,Heal My Love,50,141905,False,0.734,0.593,7,-7.667,0,0.0901,0.216,3.03e-05,0.305,0.2,119.921,4,groove
51bwChuoablcgmmSjvwe8Y,James Hype;Ayak;Dots Per Inch;TS7,I Was Lovin' You (feat. Dots Per Inch & Ayak) [Remixes],I Was Lovin' You (feat. Dots Per Inch & Ayak) - TS7 Remix,56,244283,False,0.738,0.906,7,-5.289,0,0.115,0.00746,0.0295,0.162,0.697,131.027,4,groove
0fMIhVO47aLOTwYgizGmPc,Five Finger Death Punch,A Decade of Destruction Vol. 2,I Refuse,48,218788,True,0.514,0.849,11,-5.668,1,0.06,0.0479,0.0,0.0951,0.365,154.992,4,groove
06AnFAzIKIThEEFA1H46Rj,Lushington;Felon,"Armada - The Remixes 2017, Vol. 2 (The Future House Edition)",You Got Me Baby - Felon Remix,23,139408,False,0.791,0.738,7,-6.065,1,0.0436,0.00177,0.0565,0.321,0.666,125.004,4,groove
2p7RDNKhoyxeW5nDjLeA8I,Burn The Priest,Legion: XX,Inherit the Earth,46,209878,True,0.414,0.997,2,-4.881,1,0.248,0.00019,0.351,0.142,0.232,202.943,4,groove
4PBgVPXXnrBJXSUtFv5b2S,Lamb of God,Ashes of the Wake (15th Anniversary),Blood Of The Scribe,46,263404,False,0.364,0.978,6,-4.131,0,0.118,0.000602,0.0582,0.327,0.078,102.045,3,groove
1EGMorS4dP8rc6A02Murq0,Sharapov;Patrick Hofmann,Amsterdam Dance Eves 2022,Distraction - Radio Edit,0,216806,False,0.776,0.748,4,-7.833,0,0.0441,0.0361,0.829,0.31,0.0947,118.982,4,groove
2jlJZp3wmFAPOb04Aw7PoI,Sharapov;Sean David;Toly Braun,Deep house Mix 2022,Don't Cry - Toly Braun Remix,1,201025,False,0.811,0.83,8,-7.564,0,0.0585,0.345,0.00718,0.0924,0.839,116.979,4,groove
3mx1P7GA0pF8d33FfehBZg,Sharapov;Last Midnight Train,"Collection of the Best Remixes From: Last Midnight Train, Pt. 1",Blue Sky - Last Midnight Train Remix,0,303589,False,0.81,0.662,1,-11.434,0,0.044,0.0046,0.512,0.071,0.328,117.001,4,groove
42T2QQv3xgBlpQxaSP7lnK,Creed,Weathered,One Last Breath,72,238240,False,0.386,0.677,2,-5.83,1,0.0346,0.00841,0.00366,0.341,0.195,126.602,4,grunge
1socrSbJSiMWRgK1bLOfd1,Thirty Seconds To Mars,Rock Workout 2023,The Kill (Bury Me),1,231533,False,0.179,0.912,4,-3.881,0,0.0791,0.0014,0.000294,0.582,0.289,182.99,3,grunge
1Vl9pXCmq6m2FbpxqHptTY,The Smashing Pumpkins,Rock & Halloween,Bullet With Butterfly Wings - Remastered 2012,2,257812,False,0.395,0.751,10,-8.547,0,0.0618,5.71e-05,0.838,0.0725,0.455,121.561,4,grunge
6fz1H1xvH7uUycVKUVUHwb,Creed,Fishing Music,One Last Breath,1,239373,False,0.38,0.72,2,-5.766,1,0.0356,0.00899,0.00147,0.221,0.172,129.982,4,grunge
0815caqt2Lytro5EIzMufT,Lifehouse,Lifehouse,You And Me,76,195493,False,0.459,0.427,7,-7.734,1,0.0267,0.114,0.0,0.168,0.354,139.902,3,grunge
2eXoWAL6kC9sdlpdOGvSCw,Lifehouse,OO's Music Grandi Successi,You And Me,1,195493,False,0.459,0.427,7,-7.733,1,0.0267,0.112,0.0,0.168,0.357,139.898,3,grunge
4z1N1HpvoBnptR3zP7Q8Ai,Highly Suspect,Rock - Best of 2022,Natural Born Killer,5,196135,False,0.202,0.742,0,-5.29,1,0.124,0.00169,0.000483,0.128,0.155,194.876,3,grunge
7pluJ15vmT0NZdX2lmIbBI,Third Eye Blind,Post-Millennial Noise,Deep Inside of You,0,250293,False,0.508,0.558,7,-6.605,1,0.0238,0.00351,4.18e-05,0.0822,0.16,81.599,4,grunge
3672DNEisN5yExyR4KUPww,Blind Melon,REGNIG DAG,No Rain,0,217200,False,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,4,grunge
1NFeTpNJR8TDP4UzpAix6X,Blind Melon,Hits Pop Rock 90's,No Rain,1,217200,False,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,4,grunge
7MIKwg3dDCWhxMVjMvqF1O,Blind Melon,Los Clásicos del Pop 90s,No Rain,1,217200,False,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,4,grunge
6MCy7TQ6qOvEdayIkbC8kc,Blind Melon,Fiesta temática 90s,No Rain,0,217200,False,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,4,grunge
7udYCqlu5Y9hZFFcDFNtuO,Blind Melon,90's Music Grandi Successi,No Rain,0,217200,False,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,4,grunge
0lP4HYLmvowOKdsQ7CVkuq,Thirty Seconds To Mars,A Beautiful Lie,The Kill,76,231533,False,0.179,0.912,4,-3.881,0,0.0791,0.0014,0.000294,0.582,0.289,182.99,3,grunge
2JuasWPUodaUxf5nwNpciQ,Alice In Chains,Jar Of Flies,Nutshell,71,259200,False,0.384,0.561,3,-10.059,0,0.0296,0.373,0.253,0.0775,0.159,136.136,3,grunge
6rUp7v3l8yC4TKxAAR5Bmx,Three Days Grace,Three Days Grace (Expanded Edition),I Hate Everything About You,72,231480,False,0.498,0.83,6,-5.157,0,0.0421,0.00461,0.0,0.139,0.453,89.342,4,grunge
5FZxsHWIvUsmSK1IAvm2pp,Foo Fighters,In Your Honor,Best of You,76,255626,False,0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,4,grunge
3HE50TVRquwXe9yv2HFoNL,Three Days Grace,One-X,Never Too Late,70,209333,False,0.433,0.778,2,-4.68,0,0.0371,0.00838,0.0,0.163,0.217,149.864,4,grunge
7piw04hPQZ1OHZ9Fq9JOXR,Three Days Grace,One-X,Time of Dying,66,186373,False,0.306,0.873,0,-3.668,0,0.0567,0.00105,0.0,0.52,0.452,198.387,4,grunge
0M955bMOoilikPXwKLYpoi,Three Days Grace,Three Days Grace,I Hate Everything About You,74,231480,False,0.498,0.83,6,-5.157,0,0.0421,0.00461,0.0,0.139,0.453,89.342,4,grunge
5OQsiBsky2k2kDKy2bX2eT,Foo Fighters,There Is Nothing Left To Lose,Learn to Fly,77,235293,False,0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,4,grunge
3TW48DvQ7ChwY1Yy1tkMaP,Soul Asylum,Grave Dancers Union (2022 Remaster),Runaway Train (2022 Remaster),72,266560,False,0.613,0.72,0,-7.957,1,0.0425,0.0132,0.0,0.104,0.561,117.341,4,grunge
65P8KmStYrVUPlchXH2CH8,The Wallflowers,Fiesta temática 90s,One Headlight,0,316520,False,0.683,0.643,2,-7.425,1,0.0312,0.000576,0.00118,0.0564,0.771,107.027,4,grunge
6n6zJJFmKJ1DoKq2eMCbEb,The Wallflowers,Hits Pop Rock 90's,One Headlight,0,316520,False,0.683,0.643,2,-7.425,1,0.0312,0.000576,0.00118,0.0564,0.771,107.027,4,grunge
6bzWr3EpSEolVwlbLk58il,Jane's Addiction,Maintain Your Mojo,Mountain Song,0,242720,False,0.218,0.932,9,-6.803,1,0.098,0.0155,0.0246,0.277,0.315,167.718,4,grunge
6FT9FZccFD6nE8dMNslz2n,Thirty Seconds To Mars,AMERICA,Walk On Water,64,185466,False,0.495,0.787,8,-6.89,1,0.0368,9.16e-05,0.0,0.167,0.388,140.003,4,grunge
5NeIONQWJ25uPylJBJiO4c,Stone Sour,Come What(ever) May [10th Anniversary Edition],Through Glass,71,282946,False,0.545,0.753,3,-4.618,0,0.036,0.0417,0.0,0.389,0.434,105.754,4,grunge
2D52zjCyqEIQa221lhw6uk,Thirty Seconds To Mars,This Is War,This Is War,66,326983,False,0.402,0.723,6,-5.26,1,0.0579,0.0663,2e-06,0.233,0.224,160.047,4,grunge
3acBQxxlyb0jC2xqndDzSf,Chris Cornell,Carry On,"You Know My Name - From ""Casino Royale"" Soundtrack",60,240120,False,0.366,0.869,11,-3.316,0,0.0387,0.0207,0.0,0.254,0.384,138.051,4,grunge
4dVbhS6OiYvFikshyaQaCN,Foo Fighters,The Colour And The Shape,My Hero,76,260026,False,0.398,0.927,9,-4.212,1,0.0567,6.2e-05,0.000177,0.0575,0.311,77.106,4,grunge
1ZozJfi8u9cO2Ob8KwiwNT,Creed,Human Clay,Higher,71,316733,False,0.459,0.83,2,-6.254,1,0.0364,5.15e-05,0.00014,0.206,0.431,155.827,4,grunge
6txWz9UapYHVxEd7dDIHXT,Blind Melon,Blind Melon,No Rain,76,217106,False,0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,4,grunge
5sFDReWLrZHLFZFjHsjUTS,Alice In Chains,Dirt (2022 Remaster),Would? (2022 Remaster),73,206773,False,0.305,0.833,6,-7.981,1,0.0398,0.000327,2.36e-05,0.091,0.586,100.675,4,grunge
1QTQ3VNzabl4yF5GJE6hhK,Three Days Grace,EXPLOSIONS,So Called Life,70,206640,True,0.505,0.909,2,-4.316,1,0.0622,0.000179,0.0,0.0922,0.457,160.051,4,grunge
6gZVQvQZOFpzIy3HblJ20F,Alice In Chains,Facelift,Man in the Box,75,285200,True,0.355,0.791,8,-7.565,1,0.0453,0.00045,0.0,0.0969,0.758,106.392,4,grunge
4eAwB5pnKFTmsgc3zWoYO0,Seether,Finding Beauty In Negative Spaces (Bonus Track Version),Fake It,75,193893,True,0.611,0.95,8,-3.509,1,0.0518,0.00141,1.59e-06,0.0543,0.607,132.078,4,grunge
0MoCAi2bKmgWIzJ6A53jml,Tonic,Fiesta temática 90s,You Wanted More,0,233800,False,0.336,0.949,2,-4.736,1,0.105,0.000174,0.0,0.237,0.597,182.62,4,grunge
1UKp5X9cPp9vMnTb39nnvg,Daughtry,Daughtry,It's Not Over,52,215026,False,0.426,0.92,10,-3.243,0,0.0598,0.0559,0.0,0.245,0.296,145.946,4,grunge
0z1b34WikhOH9ZxU8QDWcv,The Wallflowers,Bringing Down The Horse,One Headlight,73,312626,False,0.701,0.539,2,-8.968,1,0.0277,0.000655,0.005,0.0589,0.752,107.531,4,grunge
6GtX0jaNL8IjVQfrDBx81z,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),Bullet With Butterfly Wings - Remastered 2012,75,258466,False,0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,4,grunge
4A065x9kJt955eGVqf813g,Alice In Chains,Dirt (2022 Remaster),Them Bones (2022 Remaster),69,149466,False,0.159,0.946,9,-5.756,1,0.0629,0.0235,8.06e-06,0.387,0.309,165.014,1,grunge
04CyO54TZk5tEylFg2Df41,Thirty Seconds To Mars;Halsey,AMERICA,Love Is Madness (feat. Halsey),56,234866,False,0.382,0.675,0,-6.56,1,0.0441,0.0128,0.000246,0.219,0.449,106.171,1,grunge
46eHxWRKmtYhUHPDRgclt6,Seether,Finding Beauty In Negative Spaces (Bonus Track Version),Careless Whisper,65,296973,False,0.469,0.943,2,-4.196,1,0.102,6.07e-05,0.00547,0.0717,0.358,134.031,4,grunge
4AU7z13HYmPMetlWbq1mys,Daughtry,Baptized (Deluxe Version),Waiting for Superman,60,266960,False,0.555,0.682,0,-5.711,1,0.0269,0.0029,0.0,0.0662,0.383,105.987,4,grunge
7FRfYOql61DGDp9VPPe2qA,Alice In Chains,Dirt (2022 Remaster),Down In A Hole (2022 Remaster),65,338226,False,0.357,0.795,6,-5.909,1,0.0337,0.0134,0.00013,0.111,0.416,97.171,4,grunge
42et6fnHCw1HIPSrdPprMl,Third Eye Blind,Third Eye Blind,Semi-Charmed Life,75,268360,False,0.64,0.864,7,-6.576,1,0.0314,0.00832,0.0,0.123,0.701,102.026,4,grunge
67vYdAAM3oGsEImCRfbtsF,Foo Fighters,One By One (Expanded Edition),Times Like These,71,265560,False,0.376,0.908,4,-3.793,0,0.0879,1.4e-05,1.4e-05,0.241,0.266,144.581,4,grunge
